Name of seller,Seller ID,Date,Region,State,Soda brand,Unit Price,Units Sold,Expenses,,,,
DreamCo,1189833,18-5-2022,Midwest,Montana,Dasani Water,$0.60 ,"4,000",$120 ,,,,
DreamCo,1189833,17-6-2022,Midwest,Montana,Coca-Cola,$0.40 ,"6,750",$216 ,,,,
DreamCo,1189833,17-6-2022,Midwest,Montana,Diet Coke,$0.45 ,"5,250",$260 ,,,,
DreamCo,1189833,17-6-2022,Midwest,Montana,Sprite,$0.45 ,"5,500",$371 ,,,,
DreamCo,1189833,17-6-2022,Midwest,Montana,Fanta,$0.40 ,"4,250",$578 ,,,,
DreamCo,1189833,17-6-2022,Midwest,Montana,Powerade,$0.45 ,"3,000",$459 ,,,,
DreamCo,1189833,17-6-2022,Midwest,Montana,Dasani Water,$0.60 ,"6,000","$1,224 ",,,,
DreamCo,1189833,16-7-2022,Midwest,Montana,Coca-Cola,$0.40 ,"7,500","$1,470 ",,,,
DreamCo,1189833,16-7-2022,Midwest,Montana,Diet Coke,$0.45 ,"6,000",$378 ,,,,
DreamCo,1189833,16-7-2022,Midwest,Montana,Sprite,$0.45 ,"5,500",$347 ,,,,
DreamCo,1189833,16-7-2022,Midwest,Montana,Fanta,$0.40 ,"4,500",$270 ,,,,
DreamCo,1189833,16-7-2022,Midwest,Montana,Powerade,$0.45 ,"4,750",$513 ,,,,
DreamCo,1189833,16-7-2022,Midwest,Montana,Dasani Water,$0.60 ,"4,750",$542 ,,,,
DreamCo,1189833,17-8-2022,Midwest,Montana,Coca-Cola,$0.45 ,"6,750","$1,397 ",,,,
DreamCo,1189833,17-8-2022,Midwest,Montana,Diet Coke,$0.55 ,"6,250",$447 ,,,,
DreamCo,1189833,17-8-2022,Midwest,Montana,Sprite,$0.50 ,"5,000",$525 ,,,,
DreamCo,1189833,17-8-2022,Midwest,Montana,Fanta,$0.45 ,"4,250",$784 ,,,,
DreamCo,1189833,17-8-2022,Midwest,Montana,Powerade,$0.55 ,"4,250",$421 ,,,,
DreamCo,1189833,17-8-2022,Midwest,Montana,Dasani Water,$0.60 ,"4,000",$192 ,,,,
DreamCo,1189833,18-9-2022,Midwest,Montana,Coca-Cola,$0.45 ,"6,000",$567 ,,,,
DreamCo,1189833,18-9-2022,Midwest,Montana,Diet Coke,$0.50 ,"6,000","$1,020 ",,,,
DreamCo,1189833,18-9-2022,Midwest,Montana,Sprite,$0.45 ,"4,500",$243 ,,,,
DreamCo,1189833,18-9-2022,Midwest,Montana,Fanta,$0.45 ,"4,000",$234 ,,,,
DreamCo,1189833,18-9-2022,Midwest,Montana,Powerade,$0.55 ,"4,000",$374 ,,,,
DreamCo,1189833,18-9-2022,Midwest,Montana,Dasani Water,$0.60 ,"4,500",$567 ,,,,
DreamCo,1189833,17-10-2022,Midwest,Montana,Coca-Cola,$0.45 ,"5,500",$347 ,,,,
DreamCo,1189833,17-10-2022,Midwest,Montana,Diet Coke,$0.50 ,"5,500",$138 ,,,,
DreamCo,1189833,17-10-2022,Midwest,Montana,Sprite,$0.45 ,"4,000",$144 ,,,,
DreamCo,1189833,17-10-2022,Midwest,Montana,Fanta,$0.45 ,"3,750",$186 ,,,,
DreamCo,1189833,17-10-2022,Midwest,Montana,Powerade,$0.55 ,"3,500",$289 ,,,,
DreamCo,1189833,17-10-2022,Midwest,Montana,Dasani Water,$0.60 ,"4,000",$816 ,,,,
DreamCo,1189833,17-11-2022,Midwest,Montana,Coca-Cola,$0.40 ,"5,750",$782 ,,,,
DreamCo,1189833,17-11-2022,Midwest,Montana,Diet Coke,$0.45 ,"5,750",$880 ,,,,
DreamCo,1189833,17-11-2022,Midwest,Montana,Sprite,$0.40 ,"4,250",$833 ,,,,
DreamCo,1189833,17-11-2022,Midwest,Montana,Fanta,$0.40 ,"4,250",$238 ,,,,
DreamCo,1189833,17-11-2022,Midwest,Montana,Powerade,$0.55 ,"3,750",$289 ,,,,
DreamCo,1189833,17-11-2022,Midwest,Montana,Dasani Water,$0.60 ,"4,750",$428 ,,,,
DreamCo,1189833,16-12-2022,Midwest,Montana,Coca-Cola,$0.45 ,"6,750",$729 ,,,,
DreamCo,1189833,16-12-2022,Midwest,Montana,Diet Coke,$0.50 ,"6,750",$641 ,,,,
DreamCo,1189833,16-12-2022,Midwest,Montana,Sprite,$0.45 ,"4,750",$983 ,,,,
DreamCo,1189833,16-12-2022,Midwest,Montana,Fanta,$0.45 ,"4,750",$278 ,,,,
DreamCo,1189833,16-12-2022,Midwest,Montana,Powerade,$0.55 ,"4,000",$462 ,,,,
DreamCo,1189833,16-12-2022,Midwest,Montana,Dasani Water,$0.60 ,"5,000","$1,230 ",,,,
BevCo,1197831,4-1-2022,South,Tennessee,Coca-Cola,$0.20 ,"7,000",$252 ,,,,
BevCo,1197831,4-1-2022,South,Tennessee,Diet Coke,$0.30 ,"7,000",$168 ,,,,
BevCo,1197831,4-1-2022,South,Tennessee,Sprite,$0.30 ,"5,000",$315 ,,,,
BevCo,1197831,4-1-2022,South,Tennessee,Fanta,$0.35 ,"5,000",$595 ,,,,
BevCo,1197831,4-1-2022,South,Tennessee,Powerade,$0.40 ,"3,500",$168 ,,,,
BevCo,1197831,4-1-2022,South,Tennessee,Dasani Water,$0.35 ,"5,000",$228 ,,,,
BevCo,1197831,3-2-2022,South,Tennessee,Coca-Cola,$0.25 ,"6,500",$276 ,,,,
BevCo,1197831,3-2-2022,South,Tennessee,Diet Coke,$0.35 ,"6,250",$459 ,,,,
BevCo,1197831,3-2-2022,South,Tennessee,Sprite,$0.35 ,"4,500",$221 ,,,,
BevCo,1197831,3-2-2022,South,Tennessee,Fanta,$0.35 ,"4,000",$70 ,,,,
BevCo,1197831,3-2-2022,South,Tennessee,Powerade,$0.40 ,"2,750",$88 ,,,,
BevCo,1197831,3-2-2022,South,Tennessee,Dasani Water,$0.35 ,"4,750",$183 ,,,,
BevCo,1197831,5-3-2022,South,Tennessee,Coca-Cola,$0.30 ,"6,500",$293 ,,,,
BevCo,1197831,5-3-2022,South,Tennessee,Diet Coke,$0.40 ,"6,500",$884 ,,,,
BevCo,1197831,5-3-2022,South,Tennessee,Sprite,$0.30 ,"4,750",$485 ,,,,
BevCo,1197831,5-3-2022,South,Tennessee,Fanta,$0.35 ,"3,750",$446 ,,,,
BevCo,1197831,5-3-2022,South,Tennessee,Powerade,$0.40 ,"2,750",$539 ,,,,
BevCo,1197831,5-3-2022,South,Tennessee,Dasani Water,$0.35 ,"4,250",$208 ,,,,
BevCo,1197831,4-4-2022,South,Tennessee,Coca-Cola,$0.20 ,"6,750",$189 ,,,,
BevCo,1197831,4-4-2022,South,Tennessee,Diet Coke,$0.25 ,"6,750",$253 ,,,,
BevCo,1197831,4-4-2022,South,Tennessee,Sprite,$0.20 ,"5,000",$240 ,,,,
BevCo,1197831,4-4-2022,South,Tennessee,Fanta,$0.25 ,"4,000",$190 ,,,,
BevCo,1197831,4-4-2022,South,Tennessee,Powerade,$0.30 ,"3,000",$414 ,,,,
BevCo,1197831,4-4-2022,South,Tennessee,Dasani Water,$0.25 ,"5,750",$187 ,,,,
BevCo,1197831,4-5-2022,South,Tennessee,Coca-Cola,$0.15 ,"7,250",$228 ,,,,
BevCo,1197831,4-5-2022,South,Tennessee,Diet Coke,$0.25 ,"7,500",$769 ,,,,
BevCo,1197831,4-5-2022,South,Tennessee,Sprite,$0.20 ,"6,000",$216 ,,,,
BevCo,1197831,4-5-2022,South,Tennessee,Fanta,$0.30 ,"5,250",$126 ,,,,
BevCo,1197831,4-5-2022,South,Tennessee,Powerade,$0.45 ,"4,250",$402 ,,,,
BevCo,1197831,4-5-2022,South,Tennessee,Dasani Water,$0.40 ,"7,750","$1,054 ",,,,
BevCo,1197831,3-6-2022,South,Tennessee,Coca-Cola,$0.40 ,"7,750",$372 ,,,,
BevCo,1197831,3-6-2022,South,Tennessee,Diet Coke,$0.45 ,"7,750",$453 ,,,,
BevCo,1197831,3-6-2022,South,Tennessee,Sprite,$0.40 ,"6,500",$442 ,,,,
BevCo,1197831,3-6-2022,South,Tennessee,Fanta,$0.40 ,"6,000",$504 ,,,,
BevCo,1197831,3-6-2022,South,Tennessee,Powerade,$0.45 ,"5,000",$315 ,,,,
BevCo,1197831,3-6-2022,South,Tennessee,Dasani Water,$0.50 ,"8,750",$219 ,,,,
BevCo,1197831,5-7-2022,South,Tennessee,Coca-Cola,$0.40 ,"8,250",$264 ,,,,
BevCo,1197831,5-7-2022,South,Tennessee,Diet Coke,$0.45 ,"8,250",$408 ,,,,
BevCo,1197831,5-7-2022,South,Tennessee,Sprite,$0.40 ,"9,750",$585 ,,,,
BevCo,1197831,5-7-2022,South,Tennessee,Fanta,$0.40 ,"5,750",$782 ,,,,
BevCo,1197831,5-7-2022,South,Tennessee,Powerade,$0.45 ,"5,500",$842 ,,,,
BevCo,1197831,5-7-2022,South,Tennessee,Dasani Water,$0.55 ,"8,250","$1,543 ",,,,
BevCo,1197831,7-8-2022,South,Tennessee,Coca-Cola,$0.45 ,"7,750","$1,709 ",,,,
BevCo,1197831,7-8-2022,South,Tennessee,Diet Coke,$0.55 ,"7,750",$597 ,,,,
BevCo,1197831,7-8-2022,South,Tennessee,Sprite,$0.50 ,"9,500",$665 ,,,,
BevCo,1197831,7-8-2022,South,Tennessee,Fanta,$0.45 ,"4,750",$321 ,,,,
BevCo,1197831,7-8-2022,South,Tennessee,Powerade,$0.50 ,"4,750",$570 ,,,,
BevCo,1197831,7-8-2022,South,Tennessee,Dasani Water,$0.55 ,"7,250",$758 ,,,,
BevCo,1197831,4-9-2022,South,Tennessee,Coca-Cola,$0.50 ,"6,750","$1,553 ",,,,
BevCo,1197831,4-9-2022,South,Tennessee,Diet Coke,$0.50 ,"6,250",$406 ,,,,
BevCo,1197831,4-9-2022,South,Tennessee,Sprite,$0.55 ,"6,750",$780 ,,,,
BevCo,1197831,4-9-2022,South,Tennessee,Fanta,$0.55 ,"4,000",$748 ,,,,
BevCo,1197831,4-9-2022,South,Tennessee,Powerade,$0.50 ,"4,000",$240 ,,,,
BevCo,1197831,4-9-2022,South,Tennessee,Dasani Water,$0.45 ,"6,250",$366 ,,,,
BevCo,1197831,3-10-2022,South,Tennessee,Coca-Cola,$0.35 ,"5,750",$342 ,,,,
BevCo,1197831,3-10-2022,South,Tennessee,Diet Coke,$0.35 ,"5,750",$423 ,,,,
BevCo,1197831,3-10-2022,South,Tennessee,Sprite,$0.40 ,"5,250",$294 ,,,,
BevCo,1197831,3-10-2022,South,Tennessee,Fanta,$0.40 ,"3,750",$75 ,,,,
BevCo,1197831,3-10-2022,South,Tennessee,Powerade,$0.35 ,"3,500",$98 ,,,,
BevCo,1197831,3-10-2022,South,Tennessee,Dasani Water,$0.45 ,"5,250",$260 ,,,,
BevCo,1197831,4-11-2022,South,Tennessee,Coca-Cola,$0.30 ,"6,750",$304 ,,,,
BevCo,1197831,4-11-2022,South,Tennessee,Diet Coke,$0.30 ,"6,750",$689 ,,,,
BevCo,1197831,4-11-2022,South,Tennessee,Sprite,$0.55 ,"6,000","$1,122 ",,,,
BevCo,1197831,4-11-2022,South,Tennessee,Fanta,$0.55 ,"4,750",$888 ,,,,
BevCo,1197831,4-11-2022,South,Tennessee,Powerade,$0.55 ,"4,500","$1,213 ",,,,
BevCo,1197831,4-11-2022,South,Tennessee,Dasani Water,$0.65 ,"6,500",$592 ,,,,
BevCo,1197831,3-12-2022,South,Tennessee,Coca-Cola,$0.55 ,"8,000",$616 ,,,,
BevCo,1197831,3-12-2022,South,Tennessee,Diet Coke,$0.55 ,"8,000",$660 ,,,,
BevCo,1197831,3-12-2022,South,Tennessee,Sprite,$0.60 ,"7,000","$1,008 ",,,,
BevCo,1197831,3-12-2022,South,Tennessee,Fanta,$0.60 ,"5,500",$627 ,,,,
BevCo,1197831,3-12-2022,South,Tennessee,Powerade,$0.55 ,"5,000","$1,265 ",,,,
BevCo,1197831,3-12-2022,South,Tennessee,Dasani Water,$0.65 ,"7,500",$634 ,,,,
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Coca-Cola,$0.35 ,"4,250",$312 ,,,,
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Diet Coke,$0.35 ,"2,250",$323 ,,,,
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Sprite,$0.25 ,"2,250",$101 ,,,,
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Fanta,$0.30 ,750,$18 ,,,,
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Powerade,$0.45 ,"1,250",$214 ,,,,
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Dasani Water,$0.35 ,"2,250",$165 ,,,,
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Coca-Cola,$0.35 ,"4,750",$565 ,,,,
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Diet Coke,$0.35 ,"1,250",$53 ,,,,
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Sprite,$0.25 ,"1,750",$57 ,,,,
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Fanta,$0.30 ,500,$26 ,,,,
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Powerade,$0.45 ,"1,250",$118 ,,,,
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Dasani Water,$0.35 ,"2,000",$98 ,,,,
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,200",$84 ,,,,
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Diet Coke,$0.40 ,"1,000",$32 ,,,,
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Sprite,$0.30 ,"1,500",$50 ,,,,
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Fanta,$0.35 ,0,$0 ,,,,
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Powerade,$0.50 ,500,$85 ,,,,
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Dasani Water,$0.40 ,"1,500",$204 ,,,,
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,750",$510 ,,,,
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Diet Coke,$0.35 ,750,$129 ,,,,
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Sprite,$0.25 ,750,$26 ,,,,
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Fanta,$0.30 ,0,$0 ,,,,
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Powerade,$0.45 ,250,$17 ,,,,
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Dasani Water,$0.35 ,"1,500",$126 ,,,,
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Coca-Cola,$0.45 ,"4,200",$359 ,,,,
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Diet Coke,$0.40 ,"1,250",$230 ,,,,
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Sprite,$0.35 ,"1,000",$46 ,,,,
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Fanta,$0.35 ,250,$18 ,,,,
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Powerade,$0.50 ,500,$103 ,,,,
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Dasani Water,$0.55 ,"1,500",$149 ,,,,
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,000",$128 ,,,,
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Diet Coke,$0.35 ,"1,500",$110 ,,,,
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Sprite,$0.30 ,"1,750",$179 ,,,,
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Fanta,$0.30 ,"1,500",$54 ,,,,
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Powerade,$0.45 ,"1,500",$88 ,,,,
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Dasani Water,$0.50 ,"3,250",$276 ,,,,
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Coca-Cola,$0.45 ,"5,500",$520 ,,,,
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Diet Coke,$0.40 ,"3,000",$168 ,,,,
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Sprite,$0.35 ,"2,250",$39 ,,,,
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Fanta,$0.35 ,"1,750",$49 ,,,,
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Powerade,$0.45 ,"1,750",$87 ,,,,
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Dasani Water,$0.50 ,"3,500",$263 ,,,,
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Coca-Cola,$0.45 ,"5,000",$765 ,,,,
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Diet Coke,$0.45 ,"2,750",$421 ,,,,
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Sprite,$0.40 ,"2,000",$272 ,,,,
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Fanta,$0.30 ,"1,250",$184 ,,,,
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Powerade,$0.40 ,"1,000",$56 ,,,,
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Dasani Water,$0.45 ,"2,750",$173 ,,,,
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,000",$240 ,,,,
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Diet Coke,$0.35 ,"2,000",$168 ,,,,
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Sprite,$0.20 ,"1,000",$38 ,,,,
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Fanta,$0.20 ,750,$69 ,,,,
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Powerade,$0.30 ,750,$29 ,,,,
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Dasani Water,$0.35 ,"1,500",$110 ,,,,
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,250",$533 ,,,,
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Diet Coke,$0.30 ,"1,500",$81 ,,,,
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Sprite,$0.30 ,500,$12 ,,,,
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Fanta,$0.30 ,250,$16 ,,,,
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Powerade,$0.40 ,250,$34 ,,,,
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Dasani Water,$0.45 ,"1,500",$81 ,,,,
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,000",$156 ,,,,
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Diet Coke,$0.30 ,"1,500",$77 ,,,,
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Sprite,$0.30 ,950,$60 ,,,,
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Fanta,$0.30 ,"1,250",$53 ,,,,
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Powerade,$0.50 ,"1,000",$25 ,,,,
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Dasani Water,$0.55 ,"2,000",$88 ,,,,
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Coca-Cola,$0.50 ,"4,500",$248 ,,,,
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Diet Coke,$0.40 ,"2,500",$150 ,,,,
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Sprite,$0.40 ,"2,000",$272 ,,,,
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Fanta,$0.40 ,"1,500",$204 ,,,,
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Powerade,$0.50 ,"1,500",$255 ,,,,
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Dasani Water,$0.55 ,"2,500",$674 ,,,,
BevCo,1197831,2-1-2022,South,Alabama,Coca-Cola,$0.20 ,"6,750",$189 ,,,,
BevCo,1197831,2-1-2022,South,Alabama,Diet Coke,$0.30 ,"6,750",$284 ,,,,
BevCo,1197831,2-1-2022,South,Alabama,Sprite,$0.30 ,"4,750",$214 ,,,,
BevCo,1197831,2-1-2022,South,Alabama,Fanta,$0.35 ,"4,750",$399 ,,,,
BevCo,1197831,2-1-2022,South,Alabama,Powerade,$0.40 ,"3,250",$247 ,,,,
BevCo,1197831,2-1-2022,South,Alabama,Dasani Water,$0.35 ,"4,750",$765 ,,,,
BevCo,1197831,1-2-2022,South,Alabama,Coca-Cola,$0.25 ,"6,250",$203 ,,,,
BevCo,1197831,1-2-2022,South,Alabama,Diet Coke,$0.35 ,"6,000",$441 ,,,,
BevCo,1197831,1-2-2022,South,Alabama,Sprite,$0.35 ,"4,250",$610 ,,,,
BevCo,1197831,1-2-2022,South,Alabama,Fanta,$0.35 ,"3,750",$236 ,,,,
BevCo,1197831,1-2-2022,South,Alabama,Powerade,$0.40 ,"2,500",$80 ,,,,
BevCo,1197831,1-2-2022,South,Alabama,Dasani Water,$0.35 ,"4,500",$331 ,,,,
BevCo,1197831,3-3-2022,South,Alabama,Coca-Cola,$0.30 ,"6,250",$638 ,,,,
BevCo,1197831,3-3-2022,South,Alabama,Diet Coke,$0.40 ,"6,250",$300 ,,,,
BevCo,1197831,3-3-2022,South,Alabama,Sprite,$0.30 ,"4,500",$176 ,,,,
BevCo,1197831,3-3-2022,South,Alabama,Fanta,$0.35 ,"3,500",$208 ,,,,
BevCo,1197831,3-3-2022,South,Alabama,Powerade,$0.40 ,"2,500",$210 ,,,,
BevCo,1197831,3-3-2022,South,Alabama,Dasani Water,$0.35 ,"4,000",$196 ,,,,
BevCo,1197831,2-4-2022,South,Alabama,Coca-Cola,$0.20 ,"6,500",$65 ,,,,
BevCo,1197831,2-4-2022,South,Alabama,Diet Coke,$0.20 ,"6,500",$104 ,,,,
BevCo,1197831,2-4-2022,South,Alabama,Sprite,$0.15 ,"4,750",$78 ,,,,
BevCo,1197831,2-4-2022,South,Alabama,Fanta,$0.20 ,"3,750",$113 ,,,,
BevCo,1197831,2-4-2022,South,Alabama,Powerade,$0.25 ,"2,750",$234 ,,,,
BevCo,1197831,2-4-2022,South,Alabama,Dasani Water,$0.20 ,"5,500",$374 ,,,,
BevCo,1197831,2-5-2022,South,Alabama,Coca-Cola,$0.10 ,"7,000",$238 ,,,,
BevCo,1197831,2-5-2022,South,Alabama,Diet Coke,$0.20 ,"7,250",$711 ,,,,
BevCo,1197831,2-5-2022,South,Alabama,Sprite,$0.15 ,"5,750",$121 ,,,,
BevCo,1197831,2-5-2022,South,Alabama,Fanta,$0.35 ,"5,000",$245 ,,,,
BevCo,1197831,2-5-2022,South,Alabama,Powerade,$0.50 ,"4,000",$300 ,,,,
BevCo,1197831,2-5-2022,South,Alabama,Dasani Water,$0.45 ,"7,500",$810 ,,,,
BevCo,1197831,1-6-2022,South,Alabama,Coca-Cola,$0.45 ,"7,500",$641 ,,,,
BevCo,1197831,1-6-2022,South,Alabama,Diet Coke,$0.50 ,"7,500","$1,725 ",,,,
BevCo,1197831,1-6-2022,South,Alabama,Sprite,$0.45 ,"6,500",$380 ,,,,
BevCo,1197831,1-6-2022,South,Alabama,Fanta,$0.45 ,"6,000",$567 ,,,,
BevCo,1197831,1-6-2022,South,Alabama,Powerade,$0.50 ,"5,000","$1,025 ",,,,
BevCo,1197831,1-6-2022,South,Alabama,Dasani Water,$0.55 ,"8,750",$866 ,,,,
BevCo,1197831,3-7-2022,South,Alabama,Coca-Cola,$0.45 ,"8,250",$297 ,,,,
BevCo,1197831,3-7-2022,South,Alabama,Diet Coke,$0.50 ,"8,250",$866 ,,,,
BevCo,1197831,3-7-2022,South,Alabama,Sprite,$0.45 ,"9,750","$1,492 ",,,,
BevCo,1197831,3-7-2022,South,Alabama,Fanta,$0.45 ,"5,750",$311 ,,,,
BevCo,1197831,3-7-2022,South,Alabama,Powerade,$0.50 ,"5,250",$341 ,,,,
BevCo,1197831,3-7-2022,South,Alabama,Dasani Water,$0.60 ,"8,000",$816 ,,,,
BevCo,1197831,5-8-2022,South,Alabama,Coca-Cola,$0.40 ,"7,500",$630 ,,,,
BevCo,1197831,5-8-2022,South,Alabama,Diet Coke,$0.55 ,"7,500",$578 ,,,,
BevCo,1197831,5-8-2022,South,Alabama,Sprite,$0.55 ,"9,250",$254 ,,,,
BevCo,1197831,5-8-2022,South,Alabama,Fanta,$0.50 ,"4,250",$170 ,,,,
BevCo,1197831,5-8-2022,South,Alabama,Powerade,$0.55 ,"4,250",$257 ,,,,
BevCo,1197831,5-8-2022,South,Alabama,Dasani Water,$0.60 ,"6,750",$851 ,,,,
BevCo,1197831,2-9-2022,South,Alabama,Coca-Cola,$0.55 ,"6,250","$1,169 ",,,,
BevCo,1197831,2-9-2022,South,Alabama,Diet Coke,$0.55 ,"5,750",$380 ,,,,
BevCo,1197831,2-9-2022,South,Alabama,Sprite,$0.60 ,"6,250",$488 ,,,,
BevCo,1197831,2-9-2022,South,Alabama,Fanta,$0.60 ,"3,500",$357 ,,,,
BevCo,1197831,2-9-2022,South,Alabama,Powerade,$0.45 ,"3,500",$331 ,,,,
BevCo,1197831,2-9-2022,South,Alabama,Dasani Water,$0.40 ,"5,750",$322 ,,,,
BevCo,1197831,1-10-2022,South,Alabama,Coca-Cola,$0.30 ,"5,250",$79 ,,,,
BevCo,1197831,1-10-2022,South,Alabama,Diet Coke,$0.30 ,"5,250",$126 ,,,,
BevCo,1197831,1-10-2022,South,Alabama,Sprite,$0.35 ,"4,750",$183 ,,,,
BevCo,1197831,1-10-2022,South,Alabama,Fanta,$0.35 ,"3,250",$171 ,,,,
BevCo,1197831,1-10-2022,South,Alabama,Powerade,$0.30 ,"3,000",$306 ,,,,
BevCo,1197831,1-10-2022,South,Alabama,Dasani Water,$0.40 ,"4,750",$646 ,,,,
BevCo,1197831,2-11-2022,South,Alabama,Coca-Cola,$0.20 ,"6,250",$425 ,,,,
BevCo,1197831,2-11-2022,South,Alabama,Diet Coke,$0.20 ,"6,250",$613 ,,,,
BevCo,1197831,2-11-2022,South,Alabama,Sprite,$0.45 ,"5,750",$362 ,,,,
BevCo,1197831,2-11-2022,South,Alabama,Fanta,$0.45 ,"4,500",$284 ,,,,
BevCo,1197831,2-11-2022,South,Alabama,Powerade,$0.50 ,"4,250",$319 ,,,,
BevCo,1197831,2-11-2022,South,Alabama,Dasani Water,$0.60 ,"6,250",$900 ,,,,
BevCo,1197831,1-12-2022,South,Alabama,Coca-Cola,$0.60 ,"7,750",$884 ,,,,
BevCo,1197831,1-12-2022,South,Alabama,Diet Coke,$0.60 ,"7,750","$2,139 ",,,,
BevCo,1197831,1-12-2022,South,Alabama,Sprite,$0.65 ,"7,000",$592 ,,,,
BevCo,1197831,1-12-2022,South,Alabama,Fanta,$0.65 ,"5,500",$751 ,,,,
BevCo,1197831,1-12-2022,South,Alabama,Powerade,$0.60 ,"5,000","$1,230 ",,,,
BevCo,1197831,1-12-2022,South,Alabama,Dasani Water,$0.70 ,"7,500",$945 ,,,,
Sodapop,1185732,21-1-2022,Northeast,Maine,Coca-Cola,$0.40 ,"4,500",$144 ,,,,
Sodapop,1185732,21-1-2022,Northeast,Maine,Diet Coke,$0.40 ,"2,500",$210 ,,,,
Sodapop,1185732,21-1-2022,Northeast,Maine,Sprite,$0.30 ,"2,500",$255 ,,,,
Sodapop,1185732,21-1-2022,Northeast,Maine,Fanta,$0.35 ,"1,000",$42 ,,,,
Sodapop,1185732,21-1-2022,Northeast,Maine,Powerade,$0.50 ,"1,500",$98 ,,,,
Sodapop,1185732,21-1-2022,Northeast,Maine,Dasani Water,$0.40 ,"2,500",$170 ,,,,
Sodapop,1185732,19-2-2022,Northeast,Maine,Coca-Cola,$0.40 ,"5,000",$420 ,,,,
